stimulus_id,transcript,title,description,upload_date,duration
5IlEduIRf0o,"Another adventure with the Teenage Mutant Ninja Turtles! You're shell heroes! On patrol, the turtles ride right into an ambush! But here comes Leo and the Shell Razor! Later at the Turtles Super Sewer HQ, Shredder plots revenge! Something stinks! Must be the foot! But the turtles are ready with trap doors, secret slides, That's so cool! a good kick in the pants, and a T-Rocket send-off!",Smyths Toys - Turtles Half Shell Heroes,"Teenage Mutant Ninja Turtles are coming out of their shells for the very first time, the Half-Shell Heroes are ready for non-stop Ninja adventure! You can join the fun-loving turtle brothers in their pizza-fuelled missions as they team up to mess with menacing mutants and stop the Shredder. Young heroes will enjoy recreating Turtle adventures or inventing their own - controlling the action as imaginations soar in a world of heroes and mutants, adversaries and allies. It's a new adventure every time you play. Turtle Power! You can collect the entire world of Half-Shell Heroes! This collection has brighter colours and less-menacing expressions so is perfect for a younger age.
See the full range at http://www.smythstoys.com/uk/en-gb/toys/action-figures-playsets/c-345/turtles/",20141204.0,30.0
2zEUoLvYSb8,"Thomas and Friends Crystal Caves and Trains Mega Motorized Track Playset Jam packed with twists, turns, bridges and ramps Comes with motorized Thomas the Tank Engine Over 100 pieces Only available at Smiths Toys",Thomas & Friends Crystal Caves & Trains Mega Motorised Track Playset - Smyths Toys,"Preschoolers can direct Thomas and Percy on a super exciting mining adventure across Sodor with the Thomas & Friends Crystal Caves & Trains Mega Motorised Playset from Fisher-Price.This exciting Thomas train set features over 100 pieces and is jam- packed with fun twists, turns, bridges and ramps for epic railway play. 

Shop Here: https://www.smythstoys.com/uk/en-gb/toys/pre-school-and-electronic-learning/thomas-and-friends/thomas-trackmaster-playsets/thomas-and-friends-crystal-caves-and-trains-mega-motorised-track-playset/p/223241


📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys #thomasandfriends #traintoys",20240415.0,29.0
f08QE2FY4FE,"Nothing can contain the Stomp and Escape T-Rex from Jurassic World Camp Cretaceous. Her thunderous staunch and furious roars are a warning to all, except maybe Scorpius Rex. Jurassic World Stomp and Escape T-Rex. Other dinosaurs each sold separately. Scan your Dino Escape dinosaurs and break them out with the Dino Escape.",Jurassic World Stomp N Escape Tyrannosaurus Rex & Slash N Battle Scorpios Rex - Smyths Toys,"Get ready for thrilling action and adventure with Jurassic World Dino Escape! Inspired by Jurassic World: Camp Cretaceous, this Stomp ‘N Escape Tyrannosaurus Rex larger-scale dinosaur has a mighty stomp and attack and breakout features, and exciting dinosaur sounds! Scorpios Rex, is extremely fast, dangerous and unpredictable—and unleashes terror with its poisonous quills.

Shop the Jurassic World Stomp ‘N Escape Tyrannosaurus Rex Dinosaur Toy here: https://www.smythstoys.com/uk/en-gb/toys/action-figures-and-playsets/jurassic-world/jurassic-world-stomp-%e2%80%98n-escape-tyrannosaurus-rex-dinosaur-toy/p/194466

Shop the Jurassic World Slash ‘N Battle Scorpios Rex Dino Escape Dinosaur Toy here: https://www.smythstoys.com/uk/en-gb/toys/action-figures-and-playsets/jurassic-world/jurassic-world-slash-%e2%80%98n-battle-scorpios-rex-dino-escape-dinosaur-toy/p/198367

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf",20211013.0,24.0
h75qOHaktpw,"Welcome to the wonderful world of Mouse in the House. Hang out with friends at the Pineapple Juice Bar. Build your own magical world of Mouseville up against the skirting board. There's loads of cool features, cute bunting, and stickers. Then when the lights go out, Mouseville glows in the dark. Million Friends Mouse in the House.",Mouse in the House Millie and Friends Pineapple Juice Bar Playset - Smyths Toys,"The mice of Mouseville love to chill out and meet friends at the Pineapple Juice Bar!

Buy online at https://www.smythstoys.com/ie/en-ie/toys/fashion-and-dolls/mouse-in-the-house/mouse-in-the-house-millie-and-friends-pineapple-juice-bar-playset/p/211074

Browse our range at https://www.smythstoys.com/ie/en-ie/toys/fashion-and-dolls/mouse-in-the-house/c/SM06010431

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20220909.0,25.0
zb6PZcsZ4K8,"Make a wish. It's the magical world of Sparkle Girls. Sparkle Girls. Just imagine, the magic in you can make dreams come true. We sparkle every day. Sparkle Girls. And we really like to play. We're happy to be friends. Sparkle Girls. And never want the fun to end. So much sparkle and styling fun. Unlock the castle's magic to sparkle all day at an amazing value too. Sparkle Girls!",Sparkle Girlz Unicorn with Movable Legs Assortment by ZURU - Smyths Toys,"ZURU Sparkle Girlz Unicorn is brightly coloured unicorns with beautiful hair!

Buy online at https://www.smythstoys.com/uk/en-gb/toys/fashion-and-dolls/sparkle-girlz/sparkle-girlz-unicorn-with-movable-legs-assortment-by-zuru/p/204852

Browse our range at https://www.smythstoys.com/uk/en-gb/toys/fashion-and-dolls/sparkle-girlz/c/SM06010456

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20211029.0,35.0
0eYMoLye5UY,"Kinetic, Kinetic, Kinetic Sand. Kinetic, Kinetic, Kinetic Sand-A-Spine Set. All the tools you need, all in one set. The Kinetic Sand Sand-A-Spine Set comes with 10 tools for endless creations. From Spin Master.",Kinetic Sand Sandisfying Set - Smyths Toys,"The Kinetic Sand Sandisfying Set has everything you need to create your own mesmerising sand effects and satisfying videos.

Buy online at https://www.smythstoys.com/uk/en-gb/toys/arts-crafts-and-music/kinetic-sand/kinetic-sand-sandisfying-set/p/175868

Browse our Kinetic Sand range at https://www.smythstoys.com/uk/en-gb/toys/arts-crafts-and-music/kinetic-sand/c/SM06010533

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20210428.0,25.0
AuaW3CMW65Q,"Project MC. Hey, Addison. I've been waiting to hang out with you all day. Your journal talks. She keeps my secret agent stuff secret. Smart is the new cool. Don't go. Project MC squared Addison journal.",Smyths Toys - Project Mc2 A.D.I.S.N. Journal,"Become an NOV8 (""innovate"") secret agent just like McKeyla, using your personal Advanced Digital Intelligence Spy Notebook – that’s A.D.I.S.N. for short. Lots of secret stuff inside! Includes bracelet, recorded messages, invisible ink pen, UV light tool to read clues written in invisible ink, NOV8 missions book and sticker sheet

Buy online at https://www.smythstoys.com/uk/en-gb/toys/fashion-and-dolls/other-fashion-and-dolls/project-mc2-a-d-i-s-n-journal/p/146432",20170920.0,19.0
BNJfZhJir-U,"Yo Pop Show! Grab the ingredients. It's time to make some lollies. Add your favorite flavors. Push it down to fill it. Seal it. Freeze it. Then enjoy your tasty treat. So delicious! Yo Pop is yum. Yo Pop, the frozen lolly maker from...",YoPop Frozen Treat Maker - Smyths Toys,"Making frozen treats at home is really easy with YoPop. Simply add yogurt and your favourite flavours (such as raspberries or chocolate chips) to the blue part of the YoPop maker, then pop on a pouch and push the white part down over the top to fill it. Choose whether to enjoy straight away or freeze for later.

Buy online: https://www.smythstoys.com/uk/en-gb/toys/creativity-music-and-partyware/other-arts-and-creativity/yopop-frozen-treat-maker/p/177944

📹 Subscribe to the Smyths Toys YouTube channel 
👉 https://goo.gl/rAosm1

💻 Official Smyths Toys website  
👉 https://www.smythstoys.com/

📧 Subscribe Now to our emails to receive special offers, promotions & new product information!
👉 https://goo.gl/TErckf

#SmythsToys",20190704.0,24.0
4eyTXxDoCLc,"Spider sense tingling. Spider-man swings into action, but he's not just here to fight crime, he also wants to hang out and play. His eyes light up for finding villains, and when night time comes he's your glow-in-the-dark pal. Keep your",Smyths Toys Spiderman Go Glow Pal,This Spider-Man Go Glow Pal has special light up eyes for protection in the dark and suckers on his hands which stick to smooth surfaces!,20120914.0,20.0
Md7PiifuOdk,"Your mission, be an intergalactic bad guy stumping space hero. Or create your own mission and play to infinity. Yeah! And beyond.",Smyths Toys - Disney Infinity  - ROI,,20131025.0,20.0
nOaUlecnsoA,"Set your creativity free with SprayArt. Create over 100 stencil designs or draw freehand to build your own designs. Why just draw on paper? SprayArt works on different materials. Your ideas come to life. Use the magic marker to change the colours. No wires, easy to use, hours of fun. SprayArt.",Smyths Toys -Spray Art Set,"Spray Art Mega Pack
Spray Art is the only fully portable spray pen, allowing you to have hours of fun creating masterpieces on T-shirts, canvas bags, stickers, cards and more (not included). With its 6 amazing scene building stencils you can design and make hundreds of different creations! The Spray Art Spray Pen is really easy to use and includes the spray art magic colour changing felt tips, so each design is special and different from the last!
Buy online at https://www.smythstoys.com/uk/en-gb/toys/creativity-music-and-partyware/art-sets/spray-art-mega-pack/p/161154",20170808.0,24.0
3VdAEBUtiDk,Nerf. Check out the new Mega Thunderbow. It's real bow action and multi-firing Mega Whistler darts with incredible accuracy and distance. Nerf Mega Thunderbow with Mega Whistler darts and real bow,Smyths Toys - NERF N-Strike Elite Mega Thunderbow,"NERF's furthest firing bow ever! Load 5 big red mega darts into the barrel of this NERF bow blaster, then repeatedly pull and release the string to fire all 5 darts in succession. Listen as the Mega darts whistle through the air when fired. Includes 10 Mega Whistler darts. Shoots up to 85 feet.",20140721.0,20.0
ZKNK6TKCSGg,I'm the champion! We don't need permission when we're living for the middle lane. We're living for the middle lane.,Smyths Toys - LEGO 41317 Friends Sunshine Catamaran,"LEGO Friends Sunshine Catamaran 41317 Set lets your LEGO Friends mini figures enjoy a luxurious cruise. Your LEGO Friends mini figures can relax on the deck in the sunshine and then cool off in the pool. Get the best view from the bridge and spot Liam on the personal water scooter towing Stephanie on the banana boat two friendly dolphins have come to play with them! Head below deck to chill out in the lounge and gaze through the catamaran's clear bottom. Then head to bed ready for another exciting day at sea!
Buy online at https://www.smythstoys.com/uk/en-gb/toys/lego-and-bricks/lego-friends/lego-41317-friends-sunshine-catamaran/p/158528
Browse our LEGO range at https://www.smythstoys.com/uk/en-gb/toys/lego-and-bricks/c/SM060107",20170704.0,44.0
